"","PAD1","FCET","AGSBillions","YIR","PPIF","PPD1"
"1 Jan 2000",51,1517.7,23.222,3.37685727149935,126.7,52.51
"2 Jan 2000",61.8,1517.7,23.222,3.37685727149935,126.7,56.97
"3 Jan 2000",67.8,1517.7,23.222,3.37685727149935,126.7,59.79
"4 Jan 2000",69.26,1517.7,23.222,3.37685727149935,126.7,59.27
"1 Feb 2000",65.01,1517.7,23.222,3.37685727149935,127.2,57.35
"2 Feb 2000",63.93,1517.7,23.222,3.37685727149935,127.2,56.9
"3 Feb 2000",63.15,1517.7,23.222,3.37685727149935,127.2,56.46
"4 Feb 2000",56.65,1517.7,23.222,3.37685727149935,127.2,51.71
"5 Feb 2000",54.54,1517.7,23.222,3.37685727149935,127.2,50.52
"1 Mar 2000",54.08,1517.7,23.222,3.37685727149935,127.4,50.66
"2 Mar 2000",48.41,1517.7,23.222,3.37685727149935,127.4,49.04
"3 Mar 2000",47.98,1517.7,23.222,3.37685727149935,127.4,48.68
"4 Mar 2000",45.31,1517.7,23.222,3.37685727149935,127.4,47.06
"1 Apr 2000",48.51,1517.7,23.222,3.37685727149935,128.1,49.08
"2 Apr 2000",45.13,1517.7,23.222,3.37685727149935,128.1,43.68
"3 Apr 2000",46.94,1517.7,23.222,3.37685727149935,128.1,42.05
"4 Apr 2000",43.85,1517.7,23.222,3.37685727149935,128.1,41.34
"1 May 2000",44.57,1517.7,23.222,3.37685727149935,129.3,42.15
"2 May 2000",44.25,1517.7,23.222,3.37685727149935,129.3,41.8
"3 May 2000",47.43,1517.7,23.222,3.37685727149935,129.3,43.17
"4 May 2000",42.16,1517.7,23.222,3.37685727149935,129.3,33.61
"5 May 2000",37.94,1517.7,23.222,3.37685727149935,129.3,31.73
"1 Jun 2000",37.34,1517.7,23.222,3.37685727149935,129.4,27.42
"2 Jun 2000",44.04,1517.7,23.222,3.37685727149935,129.4,29.09
"3 Jun 2000",42.56,1517.7,23.222,3.37685727149935,129.4,27.8
"4 Jun 2000",44.84,1517.7,23.222,3.37685727149935,129.4,29.92
"1 Jul 2000",42.5,1517.7,23.222,3.37685727149935,129.4,25.76
"2 Jul 2000",43.57,1517.7,23.222,3.37685727149935,129.4,27.26
"3 Jul 2000",49.46,1517.7,23.222,3.37685727149935,129.4,35.16
"4 Jul 2000",49.87,1517.7,23.222,3.37685727149935,129.4,34.45
"1 Aug 2000",49.67,1517.7,23.222,3.37685727149935,128.7,33.66
"2 Aug 2000",51.13,1517.7,23.222,3.37685727149935,128.7,33.05
"3 Aug 2000",51.63,1517.7,23.222,3.37685727149935,128.7,34.27
"4 Aug 2000",50.1,1517.7,23.222,3.37685727149935,128.7,32.73
"5 Aug 2000",56.28,1517.7,23.222,3.37685727149935,128.7,34.41
"1 Sep 2000",57.23,1517.7,23.222,3.37685727149935,128.5,35.24
"2 Sep 2000",56.27,1517.7,23.222,3.37685727149935,128.5,34.78
"3 Sep 2000",58.38,1517.7,23.222,3.37685727149935,128.5,35.17
"4 Sep 2000",57.81,1517.7,23.222,3.37685727149935,128.5,33.56
"1 Oct 2000",60.47,1517.7,23.222,3.37685727149935,128.7,34.92
"2 Oct 2000",59.49,1517.7,23.222,3.37685727149935,128.7,34.47
"3 Oct 2000",59.8,1517.7,23.222,3.37685727149935,128.7,37.58
"4 Oct 2000",64.23,1517.7,23.222,3.37685727149935,128.7,39.59
"5 Oct 2000",59.75,1517.7,23.222,3.37685727149935,128.7,42.11
"1 Nov 2000",45.32,1517.7,23.222,3.37685727149935,128.8,44.36
"2 Nov 2000",36.89,1517.7,23.222,3.37685727149935,128.8,30.28
"3 Nov 2000",35.77,1517.7,23.222,3.37685727149935,128.8,28.13
"4 Nov 2000",35.57,1517.7,23.222,3.37685727149935,128.8,26.76
"1 Dec 2000",33.86,1517.7,23.222,3.37685727149935,129.6,26.46
"2 Dec 2000",33.15,1517.7,23.222,3.37685727149935,129.6,25.32
"3 Dec 2000",29.35,1517.7,23.222,3.37685727149935,129.6,22.08
"4 Dec 2000",27.75,1517.7,23.222,3.37685727149935,129.6,21.6
"1 Jan 2001",29.18,1383.9,22.431,2.82617111885402,130.3,28.36
"2 Jan 2001",31.65,1383.9,22.431,2.82617111885402,130.3,29.78
"3 Jan 2001",30.02,1383.9,22.431,2.82617111885402,130.3,24.07
"4 Jan 2001",43.43,1383.9,22.431,2.82617111885402,130.3,32.58
"5 Jan 2001",38.85,1383.9,22.431,2.82617111885402,130.3,29.83
"1 Feb 2001",38.57,1383.9,22.431,2.82617111885402,130.8,29.57
"2 Feb 2001",37.21,1383.9,22.431,2.82617111885402,130.8,29.11
"3 Feb 2001",34.45,1383.9,22.431,2.82617111885402,130.8,26.34
"4 Feb 2001",34.78,1383.9,22.431,2.82617111885402,130.8,25.88
"1 Mar 2001",33.26,1383.9,22.431,2.82617111885402,131.8,24.05
"2 Mar 2001",33.97,1383.9,22.431,2.82617111885402,131.8,24.17
"3 Mar 2001",34.05,1383.9,22.431,2.82617111885402,131.8,24.13
"4 Mar 2001",37.58,1383.9,22.431,2.82617111885402,131.8,30.88
"1 Apr 2001",38.16,1383.9,22.431,2.82617111885402,132.5,31.65
"2 Apr 2001",35.52,1383.9,22.431,2.82617111885402,132.5,28.22
"3 Apr 2001",35.05,1383.9,22.431,2.82617111885402,132.5,27.19
"4 Apr 2001",35.21,1383.9,22.431,2.82617111885402,132.5,28.14
"1 May 2001",36.93,1383.9,22.431,2.82617111885402,133.4,29.85
"2 May 2001",47.49,1383.9,22.431,2.82617111885402,133.4,56.89
"3 May 2001",48.55,1383.9,22.431,2.82617111885402,133.4,60.22
"4 May 2001",46.24,1383.9,22.431,2.82617111885402,133.4,54.67
"5 May 2001",44.87,1383.9,22.431,2.82617111885402,133.4,50.76
"1 Jun 2001",39.69,1383.9,22.431,2.82617111885402,133.7,31.77
"2 Jun 2001",37.74,1383.9,22.431,2.82617111885402,133.7,27.21
"3 Jun 2001",42.82,1383.9,22.431,2.82617111885402,133.7,29.07
"4 Jun 2001",45.32,1383.9,22.431,2.82617111885402,133.7,31.96
"1 Jul 2001",47.02,1383.9,22.431,2.82617111885402,134,29.46
"2 Jul 2001",42.68,1383.9,22.431,2.82617111885402,134,27.58
"3 Jul 2001",48.98,1383.9,22.431,2.82617111885402,134,35.86
"4 Jul 2001",52.82,1383.9,22.431,2.82617111885402,134,40.79
"5 Jul 2001",52.69,1383.9,22.431,2.82617111885402,134,43.41
"1 Aug 2001",51.37,1383.9,22.431,2.82617111885402,134.6,45.8
"2 Aug 2001",48.81,1383.9,22.431,2.82617111885402,134.6,39.01
"3 Aug 2001",45.92,1383.9,22.431,2.82617111885402,134.6,33.39
"4 Aug 2001",47.46,1383.9,22.431,2.82617111885402,134.6,36.32
"1 Sep 2001",50.24,1383.9,22.431,2.82617111885402,134.5,42.41
"2 Sep 2001",50.81,1383.9,22.431,2.82617111885402,134.5,42.12
"3 Sep 2001",48.36,1383.9,22.431,2.82617111885402,134.5,37.22
"4 Sep 2001",43.7,1383.9,22.431,2.82617111885402,134.5,31.37
"1 Oct 2001",44.13,1383.9,22.431,2.82617111885402,134.1,27.33
"2 Oct 2001",47.41,1383.9,22.431,2.82617111885402,134.1,31.2
"3 Oct 2001",46.2,1383.9,22.431,2.82617111885402,134.1,30.28
"4 Oct 2001",51.94,1383.9,22.431,2.82617111885402,134.1,46.91
"5 Oct 2001",55.38,1383.9,22.431,2.82617111885402,134.1,47.12
"1 Nov 2001",57.92,1383.9,22.431,2.82617111885402,132.4,48.3
"2 Nov 2001",61.22,1383.9,22.431,2.82617111885402,132.4,50.45
"3 Nov 2001",61,1383.9,22.431,2.82617111885402,132.4,50.48
"4 Nov 2001",56.37,1383.9,22.431,2.82617111885402,132.4,47.63
"1 Dec 2001",55.92,1383.9,22.431,2.82617111885402,131.7,45.94
"2 Dec 2001",54.35,1383.9,22.431,2.82617111885402,131.7,44.99
"3 Dec 2001",53.23,1383.9,22.431,2.82617111885402,131.7,42.74
"4 Dec 2001",53.34,1383.9,22.431,2.82617111885402,131.7,42.8
"1 Jan 2002",53.46,1330.5,12.415,1.58603162650603,131.5,42.33
"2 Jan 2002",54.45,1330.5,12.415,1.58603162650603,131.5,42.95
"3 Jan 2002",56.28,1330.5,12.415,1.58603162650603,131.5,41.75
"4 Jan 2002",56.43,1330.5,12.415,1.58603162650603,131.5,45.42
"5 Jan 2002",57.28,1330.5,12.415,1.58603162650603,131.5,46.68
"1 Feb 2002",57.65,1330.5,12.415,1.58603162650603,132,46.91
"2 Feb 2002",58.66,1330.5,12.415,1.58603162650603,132,47.9
"3 Feb 2002",60.68,1330.5,12.415,1.58603162650603,132,51.09
"4 Feb 2002",63.88,1330.5,12.415,1.58603162650603,132,52.13
"1 Mar 2002",63.6,1330.5,12.415,1.58603162650603,132,51.56
"2 Mar 2002",67.16,1330.5,12.415,1.58603162650603,132,55.13
"3 Mar 2002",65.48,1330.5,12.415,1.58603162650603,132,54.86
"4 Mar 2002",65.61,1330.5,12.415,1.58603162650603,132,54.76
"1 Apr 2002",64.11,1330.5,12.415,1.58603162650603,131.5,53.22
"2 Apr 2002",62.99,1330.5,12.415,1.58603162650603,131.5,52.06
"3 Apr 2002",60.5,1330.5,12.415,1.58603162650603,131.5,50.16
"4 Apr 2002",61.47,1330.5,12.415,1.58603162650603,131.5,52.69
"5 Apr 2002",61.27,1330.5,12.415,1.58603162650603,131.5,54.86
"1 May 2002",63.61,1330.5,12.415,1.58603162650603,130.9,57.77
"2 May 2002",61.44,1330.5,12.415,1.58603162650603,130.9,57.58
"3 May 2002",59.56,1330.5,12.415,1.58603162650603,130.9,56.58
"4 May 2002",62.09,1330.5,12.415,1.58603162650603,130.9,60.68
"1 Jun 2002",62.79,1330.5,12.415,1.58603162650603,131.3,59.93
"2 Jun 2002",62.16,1330.5,12.415,1.58603162650603,131.3,59.89
"3 Jun 2002",61.13,1330.5,12.415,1.58603162650603,131.3,55.66
"4 Jun 2002",62.26,1330.5,12.415,1.58603162650603,131.3,55.97
"1 Jul 2002",63.12,1330.5,12.415,1.58603162650603,131.5,54.43
"2 Jul 2002",63.84,1330.5,12.415,1.58603162650603,131.5,57.19
"3 Jul 2002",65.68,1330.5,12.415,1.58603162650603,131.5,62.34
"4 Jul 2002",71.85,1330.5,12.415,1.58603162650603,131.5,73.62
"5 Jul 2002",71.33,1330.5,12.415,1.58603162650603,131.5,71.99
"1 Aug 2002",68.5,1330.5,12.415,1.58603162650603,131.3,70.49
"2 Aug 2002",68.54,1330.5,12.415,1.58603162650603,131.3,71.02
"3 Aug 2002",64.9,1330.5,12.415,1.58603162650603,131.3,65.88
"4 Aug 2002",63.33,1330.5,12.415,1.58603162650603,131.3,61.35
"1 Sep 2002",67.92,1330.5,12.415,1.58603162650603,136.1,66.15
"2 Sep 2002",71.06,1330.5,12.415,1.58603162650603,136.1,71.4
"3 Sep 2002",71.42,1330.5,12.415,1.58603162650603,136.1,71.22
"4 Sep 2002",68.1,1330.5,12.415,1.58603162650603,136.1,68.99
"1 Oct 2002",70.92,1330.5,12.415,1.58603162650603,131.6,68.97
"2 Oct 2002",71.23,1330.5,12.415,1.58603162650603,131.6,67.46
"3 Oct 2002",67.7,1330.5,12.415,1.58603162650603,131.6,62.03
"4 Oct 2002",64.68,1330.5,12.415,1.58603162650603,131.6,57.38
"5 Oct 2002",60.98,1330.5,12.415,1.58603162650603,131.6,55.39
"1 Nov 2002",60.85,1330.5,12.415,1.58603162650603,131.6,52.46
"2 Nov 2002",59.15,1330.5,12.415,1.58603162650603,131.6,50.88
"3 Nov 2002",58.95,1330.5,12.415,1.58603162650603,131.6,47.28
"4 Nov 2002",58.63,1330.5,12.415,1.58603162650603,131.6,44.48
"1 Dec 2002",58.96,1330.5,12.415,1.58603162650603,132.6,45.21
"2 Dec 2002",61.38,1330.5,12.415,1.58603162650603,132.6,47.13
"3 Dec 2002",57.73,1330.5,12.415,1.58603162650603,132.6,38.36
"4 Dec 2002",56.58,1330.5,12.415,1.58603162650603,132.6,36.13
"5 Dec 2002",55.05,1330.5,12.415,1.58603162650603,132.6,32.79
"1 Jan 2003",57.62,1348.1,16.523,2.27009497336113,133.9,33.08
"2 Jan 2003",57.78,1348.1,16.523,2.27009497336113,133.9,33.37
"3 Jan 2003",60,1348.1,16.523,2.27009497336113,133.9,35.86
"4 Jan 2003",61.11,1348.1,16.523,2.27009497336113,133.9,37.81
"1 Feb 2003",62.05,1348.1,16.523,2.27009497336113,134.5,37.34
"2 Feb 2003",63.48,1348.1,16.523,2.27009497336113,134.5,39.83
"3 Feb 2003",61.86,1348.1,16.523,2.27009497336113,134.5,33.4
"4 Feb 2003",60.85,1348.1,16.523,2.27009497336113,134.5,32.9
"1 Mar 2003",61.18,1348.1,16.523,2.27009497336113,134.8,32.65
"2 Mar 2003",63.29,1348.1,16.523,2.27009497336113,134.8,33.28
"3 Mar 2003",60.67,1348.1,16.523,2.27009497336113,134.8,29.47
"4 Mar 2003",59.18,1348.1,16.523,2.27009497336113,134.8,29.05
"1 Apr 2003",58.89,1348.1,16.523,2.27009497336113,135.1,29.86
"2 Apr 2003",58.01,1348.1,16.523,2.27009497336113,135.1,28.15
"3 Apr 2003",61.21,1348.1,16.523,2.27009497336113,135.1,31.72
"4 Apr 2003",59.2,1348.1,16.523,2.27009497336113,135.1,30.24
"5 Apr 2003",65.37,1348.1,16.523,2.27009497336113,135.1,38.09
"1 May 2003",61.33,1348.1,16.523,2.27009497336113,135.7,35.45
"2 May 2003",56.22,1348.1,16.523,2.27009497336113,135.7,27.3
"3 May 2003",54.03,1348.1,16.523,2.27009497336113,135.7,24.85
"4 May 2003",53.09,1348.1,16.523,2.27009497336113,135.7,22.67
"1 Jun 2003",54.52,1348.1,16.523,2.27009497336113,137.1,24.32
"2 Jun 2003",53.36,1348.1,16.523,2.27009497336113,137.1,22.81
"3 Jun 2003",51.38,1348.1,16.523,2.27009497336113,137.1,23.47
"4 Jun 2003",51.33,1348.1,16.523,2.27009497336113,137.1,25.35
